p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.18916778596314e-35	0.0130016909621877	1	1	1.15118520818914e-32	D	Mismatch repair
3.54131707828538e-32	0.0149319917725341	1	1	6.5868497656108e-30	D	Base excision repair
5.51996951784477e-32	0.0124718492579088	1	1	1.02671433031913e-29	D	Riboflavin metabolism
4.56671823049959e-28	0.0114810149089803	1	1	8.49409590872923e-26	D	DNA replication
3.74780665500046e-27	0.00943631198475825	1	1	6.97092037830086e-25	D	Nucleotide excision repair
8.58441478398484e-20	0.0100127621833859	1	1	1.59670114982118e-17	D	Pathogenic Escherichia coli infection
3.08992206230698e-15	0.00563465396506202	1	1	5.74725503589098e-13	D	Insulin signaling pathway
3.65265913345162e-13	0.00717345376293532	1	1	6.79394598822001e-11	D	Glycosaminoglycan degradation
1.39446382083811e-12	0.00513037674475592	1	1	2.59370270675888e-10	D	Vibrio cholerae infection
4.87923052640645e-12	0.00914913899268965	1	1	9.075368779116e-10	D	Thyroid cancer
6.26993223133029e-12	0.0106489791283773	1	1	1.16620739502743e-09	D	Sulfur metabolism
4.21001960571661e-11	0.00502920551974717	1	1	7.83063646663289e-09	D	Galactose metabolism
1.87579221685752e-09	0.00618969263815194	1	1	3.48897352335499e-07	D	RNA degradation
4.75163641022332e-09	0.00385851039921148	1	1	8.83804372301537e-07	D	Gap junction
9.96282926468721e-09	0.00520727054930759	1	1	1.85308624323182e-06	D	Glycosphingolipid biosynthesis - globo series
1.95526039011183e-08	0.0111812771067925	1	1	3.63678432560801e-06	D	Other glycan degradation
2.61912576274104e-06	0.00501079606177779	1	1	0.000487157391869833	D	Adherens junction
3.39688013424726e-06	0.00432978987928601	1	1	0.000631819704969991	D	Ribosome
8.55019158437411e-05	0.00673512461133075	1	1	0.0159033563469358	D	Spliceosome
0.000679980032133407	0.00281243983535129	1	1	0.126476285976814	D	Bladder cancer
0.00544474793097628	0.00112559736043072	1	1	1	D	Ether lipid metabolism
