p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.28512565703855e-14	0.00221215214492265	1	1	6.65695090345968e-12	B	ARNT2-TARGET-GENES
1.34485854177013e-14	0.00181376629042057	1	1	6.96636724636926e-12	B	HDAC4-TARGET-GENES
1.47263609136157e-14	0.00358521697306186	1	1	7.62825495325293e-12	B	PER1-TARGET-GENES
1.55227398234654e-14	0.0025923372413833	1	1	8.04077922855509e-12	B	ZNF165-TARGET-GENES
1.6710449894323e-14	0.00189089076456972	1	1	8.65601304525929e-12	B	UBP1-TARGET-GENES
2.13381086517193e-14	0.00112760199477996	1	1	1.10531402815906e-11	B	RLF-TARGET-GENES
2.205583806798e-14	0.00197570857699603	1	1	1.14249241192137e-11	B	ZNF830-TARGET-GENES
2.29063429803018e-14	0.00355231469034833	1	1	1.18654856637963e-11	B	CDX1-TARGET-GENES
2.58076554041216e-14	0.00152405187938187	1	1	1.3368365499335e-11	B	METTL14-TARGET-GENES
2.58277740958886e-14	0.0032325667064404	1	1	1.33787869816703e-11	B	TBX1-TARGET-GENES
2.70401437343419e-14	0.00165116483698263	1	1	1.40067944543891e-11	B	PITX1-TARGET-GENES
3.26884169854915e-14	0.0009566410408125	1	1	1.69325999984846e-11	B	IRF9-TARGET-GENES
5.00467492675931e-14	0.00228223411221934	1	1	2.59242161206132e-11	B	CDC73-TARGET-GENES
5.84710179806103e-14	0.00171066938708331	1	1	3.02879873139562e-11	B	BARX2-TARGET-GENES
7.38678248113826e-14	0.00189036593366726	1	1	3.82635332522962e-11	B	SAFB2-TARGET-GENES
8.42964782852936e-14	0.00280149410066072	1	1	4.36655757517821e-11	B	ZSCAN23-TARGET-GENES
8.56087478540633e-14	0.00099391142013952	1	1	4.43453313884048e-11	B	ZNF486-TARGET-GENES
9.10538880387811e-14	0.00276553412169306	1	1	4.71659140040886e-11	B	THRA-TARGET-GENES
1.23388689409261e-13	0.00157926537172726	1	1	6.39153411139971e-11	B	ZFP3-TARGET-GENES
1.92230778629967e-13	0.00399885142881456	1	1	9.95755433303227e-11	B	NR5A1-TARGET-GENES
2.49943708093172e-13	0.00179052278666481	1	1	1.29470840792263e-10	B	NKX2-3-TARGET-GENES
2.70894020852031e-13	0.00167774338688254	1	1	1.40323102801352e-10	B	BARHL1-TARGET-GENES
3.18100349465029e-13	0.00438052309349168	1	1	1.64775981022885e-10	B	MTHFD1-TARGET-GENES
3.53079502989587e-13	0.00171565402888285	1	1	1.82895182548606e-10	B	ASH1L-TARGET-GENES
4.01893548448397e-13	0.0014045773046602	1	1	2.0818085809627e-10	B	ZNF30-TARGET-GENES
4.23314346663409e-13	0.00212640698567523	1	1	2.19276831571646e-10	B	RFX7-TARGET-GENES
4.39287019359389e-13	0.00149441704601638	1	1	2.27550676028164e-10	B	ZNF407-TARGET-GENES
4.75684247238303e-13	0.0012762195687257	1	1	2.46404440069441e-10	B	ZNF766-TARGET-GENES
4.76782237871832e-13	0.0021570769135752	1	1	2.46973199217609e-10	B	HOXA10-TARGET-GENES
5.82325796350992e-13	0.00145745625968557	1	1	3.01644762509814e-10	B	TP73-TARGET-GENES
7.57478482456134e-13	0.00409703306812687	1	1	3.92373853912278e-10	B	ZNF404-TARGET-GENES
1.08668944773491e-12	0.00143917719332648	1	1	5.62905133926682e-10	B	ZNF92-TARGET-GENES
1.12926225720334e-12	0.00180207013941192	1	1	5.84957849231332e-10	B	ATF5-TARGET-GENES
1.19262930040604e-12	0.00170343412399449	1	1	6.17781977610329e-10	B	DYRK1A-TARGET-GENES
1.54585151499717e-12	0.00193764316145828	1	1	8.00751084768532e-10	B	HOXD1-TARGET-GENES
1.57621790975812e-12	0.00518425795870942	1	1	8.16480877254704e-10	B	ZNF19-TARGET-GENES
1.79242654468495e-12	0.00848616355845133	1	1	9.28476950146803e-10	B	MAP2K1-TARGET-GENES
1.8690898392734e-12	0.00178864758731662	1	1	9.6818853674362e-10	B	TBPL1-TARGET-GENES
2.09233408438434e-12	0.00162755298852868	1	1	1.08382905571109e-09	B	DACH1-TARGET-GENES
2.82167809234468e-12	0.00127190753538015	1	1	1.46162925183455e-09	B	ZNF22-TARGET-GENES
3.22074293258288e-12	0.00211345598347079	1	1	1.66834483907793e-09	B	ELF2-TARGET-GENES
3.34455198719644e-12	0.00301084473384416	1	1	1.73247792936776e-09	B	ASXL2-TARGET-GENES
3.87971665226438e-12	0.00279329986620541	1	1	2.00969322587295e-09	B	ZNF586-TARGET-GENES
4.1202862797624e-12	0.00149722059085788	1	1	2.13430829291692e-09	B	NKX2-2-TARGET-GENES
6.15182404095445e-12	0.00188512676582347	1	1	3.18664485321441e-09	B	WDHD1-TARGET-GENES
8.86624125575054e-12	0.0013860052455863	1	1	4.59271297047878e-09	B	HOXB4-TARGET-GENES
2.48421610346203e-11	0.0012477461214212	1	1	1.28682394159333e-08	B	DLX2-TARGET-GENES
3.41604985915868e-11	0.00117293090518561	1	1	1.7695138270442e-08	B	GLI4-TARGET-GENES
3.53921032865103e-11	0.00222812275185813	1	1	1.83331095024124e-08	B	ZMYM2-TARGET-GENES
3.77781611689738e-11	0.00178782825773127	1	1	1.95690874855284e-08	B	ZBED4-TARGET-GENES
4.33540498896614e-11	0.00180537534064934	1	1	2.24573978428446e-08	B	HES4-TARGET-GENES
5.53805557561933e-11	0.00173076724998494	1	1	2.86871278817081e-08	B	ZSCAN5DP-TARGET-GENES
5.78174010059016e-11	0.00182181579715823	1	1	2.9949413721057e-08	B	ZBTB1-TARGET-GENES
6.04991173602557e-11	0.00128599720536515	1	1	3.13385427926125e-08	B	ZSCAN31-TARGET-GENES
6.09850959517670e-11	0.00178747805397322	1	1	3.15902797030153e-08	B	BARX1-TARGET-GENES
6.53437381565265e-11	0.0021418659558633	1	1	3.38480563650807e-08	B	ELF5-TARGET-GENES
7.7478444918597e-11	0.00122181595826709	1	1	4.01338344678332e-08	B	LHX9-TARGET-GENES
9.03667609396522e-11	0.00150429207051911	1	1	4.68099821667398e-08	B	SIX4-TARGET-GENES
1.00172749512164e-10	0.0018907659346914	1	1	5.18894842473009e-08	B	SNRNP70-TARGET-GENES
1.31529635675864e-10	0.00219732473445489	1	1	6.81323512800975e-08	B	TOX4-TARGET-GENES
1.33820697673294e-10	0.000941166446384478	1	1	6.93191213947661e-08	B	HHEX-TARGET-GENES
1.5052834361725e-10	0.00173105776314747	1	1	7.79736819937356e-08	B	ZNF548-TARGET-GENES
1.92072574598573e-10	0.00123315946570118	1	1	9.94935936420609e-08	B	ZNF257-TARGET-GENES
4.49483597557441e-10	0.000844212114096965	1	1	2.32832503534755e-07	B	E2F5-TARGET-GENES
4.66117925916933e-10	0.00188144348101599	1	1	2.41449085624972e-07	B	DLX6-TARGET-GENES
5.75277324494999e-10	0.00160449693969167	1	1	2.9799365408841e-07	B	SETD1A-TARGET-GENES
6.22800481377347e-10	0.00256841860289142	1	1	3.22610649353465e-07	B	RUVBL2-TARGET-GENES
7.14724756175813e-10	0.00134373742592475	1	1	3.70227423699071e-07	B	FXR1-TARGET-GENES
1.37292534781315e-09	0.00231954671859419	1	1	7.11175330167213e-07	B	PPARA-TARGET-GENES
1.3902997037706e-09	0.000984802608358926	1	1	7.20175246553168e-07	B	ZNF660-TARGET-GENES
1.50382044163103e-09	0.00159699982362771	1	1	7.78978988764874e-07	B	ZFHX3-TARGET-GENES
2.07450772290587e-09	0.00878298945346689	1	1	1.07459500046524e-06	B	ZNF514-TARGET-GENES
2.09334918895914e-09	0.00139443673526013	1	1	1.08435487988084e-06	B	SKP2-TARGET-GENES
2.38066258573872e-09	0.00148531646836464	1	1	1.23318321941266e-06	B	ZNF436-TARGET-GENES
2.69343628147959e-09	0.00264716344066551	1	1	1.39519999380643e-06	B	ZNF488-TARGET-GENES
2.7701774513322e-09	0.000862785338541394	1	1	1.43495191979008e-06	B	PAX6-TARGET-GENES
4.12950573129779e-09	0.00103094599824072	1	1	2.13908396881226e-06	B	HOXA2-TARGET-GENES
6.82527243880689e-09	0.00210317635541973	1	1	3.53549112330197e-06	B	LMNB2-TARGET-GENES
1.4914011982178e-08	0.00116214461499886	1	1	7.72545820676821e-06	B	ZBED5-TARGET-GENES
1.49169281956234e-08	0.00147471606525784	1	1	7.72696880533293e-06	B	NFE2L1-TARGET-GENES
1.98448759388401e-08	0.0018219007169229	1	1	1.02796457363192e-05	B	ZNF791-TARGET-GENES
2.07574166242302e-08	0.00142013159464999	1	1	1.07523418113512e-05	B	HOXB6-TARGET-GENES
2.97683968158485e-08	0.00186104798039649	1	1	1.54200295506095e-05	B	ZNF707-TARGET-GENES
3.69483294250292e-08	0.00094714392916273	1	1	1.91392346421651e-05	B	ZNF512-TARGET-GENES
4.35719570420958e-08	0.00364033175345335	1	1	2.25702737478056e-05	B	BRF2-TARGET-GENES
5.5047997399313e-08	0.00268006979247426	1	1	2.85148626528441e-05	B	YBX3-TARGET-GENES
1.28105026937391e-07	0.00120730842951083	1	1	6.63584039535687e-05	B	ZNF677-TARGET-GENES
2.30442283566602e-07	0.00090699438825026	1	1	0.0001193691028875	B	ZNF329-TARGET-GENES
2.46563403869557e-07	0.00194512187452245	1	1	0.00012771984320443	B	NPAT-TARGET-GENES
2.64842218916999e-07	0.0014821824346376	1	1	0.000137188269399005	B	HOXD11-TARGET-GENES
3.17500507898307e-07	0.00456661657666541	1	1	0.000164465263091323	B	ZNF416-TARGET-GENES
4.62981724801358e-07	0.00229324924555052	1	1	0.000239824533447103	B	HJURP-TARGET-GENES
5.08035022247842e-07	0.00596580142527958	1	1	0.000263162141524382	B	ZNF23-TARGET-GENES
5.632191048728e-07	0.00143250577080362	1	1	0.000291747496324111	B	DMRT1-TARGET-GENES
5.92900864977353e-07	0.00181239028183167	1	1	0.000307122648058269	B	HOXA7-TARGET-GENES
6.27125120794536e-07	0.000997815567986893	1	1	0.00032485081257157	B	KMT2D-TARGET-GENES
6.53638631876252e-07	0.00149742721296664	1	1	0.000338584811311899	B	SIRT3-TARGET-GENES
1.29615197320241e-06	0.00216835458991349	1	1	0.000671406722118847	B	RAX2-TARGET-GENES
1.29768414740227e-06	0.00237482020130203	1	1	0.000672200388354374	B	ZNF529-TARGET-GENES
1.52111187191478e-06	0.00849033456812875	1	1	0.000787935949651856	B	ZNF774-TARGET-GENES
2.19227151275002e-06	0.00136587461190735	1	1	0.00113559664360451	B	HOXA13-TARGET-GENES
2.20159506550211e-06	0.00110300438490551	1	1	0.00114042624393009	B	CEBPZ-TARGET-GENES
3.74596971541022e-06	0.00296075523752715	1	1	0.00194041231258249	B	THRAP3-TARGET-GENES
4.58280966410709e-06	0.00112377332163893	1	1	0.00237389540600747	B	ZNF581-TARGET-GENES
5.25601188519139e-06	0.00195253875875445	1	1	0.00272261415652914	B	BRF1-TARGET-GENES
5.40472488292878e-06	0.000965077644761725	1	1	0.00279964748935711	B	LHX2-TARGET-GENES
5.43061969652807e-06	0.000928661210521042	1	1	0.00281306100280154	B	ZNF260-TARGET-GENES
7.94779915077305e-06	0.00126427199426971	1	1	0.00411695996010044	B	NUFIP1-TARGET-GENES
1.32821876171349e-05	0.00149057254844009	1	1	0.00688017318567589	B	MCM3-TARGET-GENES
1.67784203023645e-05	0.00100928388966004	1	1	0.00869122171662482	B	SNIP1-TARGET-GENES
1.88275983689244e-05	0.00260295544163003	1	1	0.00975269595510285	B	NKX6-1-TARGET-GENES
2.48748567363631e-05	0.00252016974281899	1	1	0.0128851757894361	B	TCOF1-TARGET-GENES
2.6429013756992e-05	0.00487329607221731	1	1	0.0136902291261218	B	MSX2-TARGET-GENES
4.40446610335767e-05	0.000623813574515242	1	1	0.0228151344153927	B	TET1-TARGET-GENES
4.4338243856331e-05	0.00103301833499586	1	1	0.0229672103175795	B	METHYLCYTOSINE-DIOXYGENASE-TET-UNIPROT-A0A023HHK9-UNREVIEWED-TARGET-GENES
4.53237781377865e-05	0.000682399098876907	1	1	0.0234777170753734	B	ZNF197-TARGET-GENES
5.2820759732007e-05	0.00270380696595546	1	1	0.0273611535411796	B	WRN-TARGET-GENES
5.64603934158958e-05	0.000786063534314263	1	1	0.029246483789434	B	ZNF37A-TARGET-GENES
7.67624532369759e-05	0.000748763136237895	1	1	0.0397629507767535	B	PBXIP1-TARGET-GENES
8.18958779289917e-05	0.000803259938520595	1	1	0.0424220647672177	B	NKX2-5-TARGET-GENES
0.000130856834928159	0.00524627203058108	1	1	0.0677838404927865	B	SNAPC2-TARGET-GENES
0.000135799951748831	0.000969952945344077	1	1	0.0703443750058946	B	SUPT20H-TARGET-GENES
0.000185492250772024	0.000997725104790848	1	1	0.0960849858999086	B	SETX-TARGET-GENES
0.000190739348860406	0.00102521935567151	1	1	0.0988029827096904	B	CAVIN1-TARGET-GENES
0.000214408162164735	0.00174680535419436	1	1	0.111063428001333	B	FOXR2-TARGET-GENES
0.00028671489177668	0.000317844251557398	1	1	0.14851831394032	B	ZNF223-TARGET-GENES
0.000365374751183578	0.000501131223028806	1	1	0.189264121113094	B	MED16-TARGET-GENES
0.000673934235529153	0.0011028134629239	1	1	0.349097934004101	B	ADCYAP1-TARGET-GENES
0.000815627856352225	0.00106450599007546	1	1	0.422495229590452	B	HDAC8-TARGET-GENES
0.00100735843927386	0.00072843333224365	1	1	0.521811671543859	B	CASP8AP2-TARGET-GENES
0.00101333588242008	0.000671553151951443	1	1	0.524907987093601	B	ZNF394-TARGET-GENES
0.00145201252758579	0.00583169869468692	1	1	0.752142489289441	B	ZBTB49-TARGET-GENES
0.00155586610992033	0.000262850560581285	1	1	0.805938644938731	B	NEUROG3-TARGET-GENES
0.00168022978011602	0.000577772580110159	1	1	0.870359026100096	B	PAF1-TARGET-GENES
0.00204849233507785	0.00144170308282465	1	1	1	B	LHX3-TARGET-GENES
0.00241259833668726	0.0100022747781482	1	1	1	B	ZNF302-TARGET-GENES
0.00262576910478868	0.000433732943319665	1	1	1	B	SIPA1-TARGET-GENES
0.00306279698908979	0.00197988339665271	1	1	1	B	LAMB3-TARGET-GENES
0.00316368330352093	0.000488257753357535	1	1	1	B	XPO1-TARGET-GENES
0.00340086191081194	0.000790847616438772	1	1	1	B	KLF14-TARGET-GENES
0.00362206244545639	0.000426572828005789	1	1	1	B	ZNF331-TARGET-GENES
0.0078131578179359	0.00454962170127104	1	1	1	B	ZNF776-TARGET-GENES
0.00845533086027172	0.00172162465598508	1	1	1	B	MCRS1-TARGET-GENES
0.00898098303091811	0.00255533454296181	1	1	1	B	NFE2L3-TARGET-GENES
1.10193153965859e-79	0.0154079193531041	1	1	5.7080053754315e-77	T	ZNF530-TARGET-GENES
1.32629382626886e-64	0.00641391777567851	1	1	6.87020202007271e-62	T	HOXC11-TARGET-GENES
2.40230535459104e-53	0.00407321322049603	1	1	1.24439417367816e-50	T	CREBL2-TARGET-GENES
9.59538737080485e-52	0.00605982545672065	1	1	4.97041065807691e-49	T	ZNF354C-TARGET-GENES
1.69158054274072e-51	0.00476612827411849	1	1	8.76238721139694e-49	T	HSF4-TARGET-GENES
6.91525177555991e-42	0.00625783103106758	1	1	3.58210041974003e-39	T	MNX1-TARGET-GENES
1.03378960645646e-41	0.0127532089467162	1	1	5.35503016144448e-39	T	HJURP-TARGET-GENES
8.78407553506979e-37	0.00936174945090223	1	1	4.55015112716615e-34	T	SOX15-TARGET-GENES
2.42468411411046e-32	0.00585464081238074	1	1	1.25598637110922e-29	T	DPPA3-TARGET-GENES
1.48048335633188e-29	0.000553767237902736	1	1	7.66890378579913e-27	T	HSD17B8-TARGET-GENES
8.14030722583683e-29	0.00298126262630483	1	1	4.21667914298348e-26	T	ZNF20-TARGET-GENES
5.30973827342884e-25	0.0017622186363716	1	1	2.75044442563614e-22	T	NME2-TARGET-GENES
8.93617389846162e-20	0.00185919015629721	1	1	4.62893807940312e-17	T	SRPK2-TARGET-GENES
2.36285488381216e-18	0.0121525180839661	0.437	0.423	1.2239588298147e-15	T	RBMX-TARGET-GENES
1.56269526278643e-17	0.00293234887574007	1	1	8.0947614612337e-15	T	ZNF837-TARGET-GENES
1.42654794240573e-16	0.00189441421051584	1	1	7.38951834166168e-14	T	HEY2-TARGET-GENES
1.72075009409515e-16	0.00181710244068706	1	1	8.91348548741287e-14	T	MAML1-TARGET-GENES
5.30691441860408e-15	0.00479539315009608	1	1	2.74898166883692e-12	T	WIZ-TARGET-GENES
1.03850519328966e-08	0.00119217923699949	1	1	5.37945690124042e-06	T	ZNF708-TARGET-GENES
3.10769924381203e-08	0.00221160046213592	1	1	1.60978820829463e-05	T	XPO1-TARGET-GENES
6.49302065021039e-08	0.0015077156749968	1	1	3.36338469680898e-05	T	NUP214-TARGET-GENES
1.7186451248158e-07	0.00747349448993084	1	1	8.90258174654583e-05	T	EGFR-TARGET-GENES
3.07768507896533e-07	0.000695275183513699	1	1	0.000159424087090404	T	TERF1-TARGET-GENES
7.23214381085548e-07	0.000633767900227233	1	1	0.000374625049402314	T	ZNF597-TARGET-GENES
1.69550787369603e-05	0.00147319741262464	1	1	0.00878273078574542	T	ASXL2-TARGET-GENES
0.000206215855888203	0.00186160711612998	1	1	0.106819813350089	T	LMX1B-TARGET-GENES
0.000208583208501965	0.000822575962533878	1	1	0.108046102004018	T	LHX3-TARGET-GENES
0.00559684547889949	0.000902134136691379	1	1	1	T	ERCC8-TARGET-GENES
0.00782912182903827	0.000963486402615121	1	1	1	T	ZSCAN26-TARGET-GENES
3.13752968525722e-89	0.0251828333017821	1	1	1.62524037696324e-86	M	MAP2K1-TARGET-GENES
2.52460665312244e-77	0.00567491228662487	1	1	1.30774624631742e-74	M	MAML1-TARGET-GENES
1.07118131207764e-33	0.00300300998724451	1	1	5.54871919656216e-31	M	TERF1-TARGET-GENES
6.38196019808404e-31	0.00475483948151073	1	1	3.30585538260753e-28	M	NR5A1-TARGET-GENES
1.36330241785043e-27	0.0042504021165693	1	1	7.06190652446523e-25	M	NKX6-1-TARGET-GENES
2.18407802631492e-27	0.00282909297987166	1	1	1.13135241763113e-24	M	METTL14-TARGET-GENES
7.71088526504427e-25	0.00916164373811945	1	1	3.99423856729293e-22	M	SOX15-TARGET-GENES
3.52536056499937e-24	0.00218328257913458	1	1	1.82613677266967e-21	M	ZNF597-TARGET-GENES
3.8034089639968e-23	0.00295476398796091	1	1	1.97016584335034e-20	M	ZNF746-TARGET-GENES
1.51707237550331e-21	0.00348508077339615	1	1	7.85843490510717e-19	M	ZNF165-TARGET-GENES
2.43530999278868e-19	0.0016875904524391	1	1	1.26149057626454e-16	M	ERCC8-TARGET-GENES
2.67983418252385e-19	0.0025501349225443	1	1	1.38815410654735e-16	M	TERF2-TARGET-GENES
7.57080108226298e-19	0.00287235831202143	1	1	3.92167496061222e-16	M	BAHD1-TARGET-GENES
1.83159084976559e-18	0.00452400340471093	1	1	9.48764060178575e-16	M	HOXC11-TARGET-GENES
7.81166444088692e-18	0.00335699338256484	1	1	4.04644218037942e-15	M	ADNP-TARGET-GENES
2.71358898823816e-17	0.00188639464611595	1	1	1.40563909590737e-14	M	ZFP28-TARGET-GENES
8.89810213188256e-15	0.00261203097144097	1	1	4.60921690431517e-12	M	MCM5-TARGET-GENES
1.50281615334657e-13	0.00431979926219339	1	1	7.78458767433525e-11	M	WIZ-TARGET-GENES
3.30576687345073e-13	0.00612907201606272	1	1	1.71238724044748e-10	M	MDM2-TARGET-GENES
3.99543526819889e-13	0.00193160431996708	1	1	2.06963546892703e-10	M	PHF21A-TARGET-GENES
6.86385753617488e-13	0.00532279554571924	1	1	3.55547820373859e-10	M	MAPK3-TARGET-GENES
1.02368755253214e-12	0.00243829870538448	1	1	5.3027015221165e-10	M	ZA-UNIPROT-Q9UM89-UNREVIEWED-TARGET-GENES
1.95829064291326e-12	0.0012583509475993	1	1	1.01439455302907e-09	M	ARID3B-TARGET-GENES
2.36263062806913e-11	0.000682349500203183	1	1	1.22384266533981e-08	M	NME2-TARGET-GENES
6.35155297149919e-11	0.0018186868913766	1	1	3.29010443923658e-08	M	PRMT5-TARGET-GENES
6.43079303017946e-11	0.00264185402232209	1	1	3.33115078963296e-08	M	ZNF548-TARGET-GENES
1.17991903262342e-10	0.00238590790402921	1	1	6.1119805889893e-08	M	ZNF777-TARGET-GENES
1.79688266045473e-10	0.00237694981187625	1	1	9.30785218115552e-08	M	PAX8-TARGET-GENES
2.82764837809288e-10	0.0128260578385211	0.578	0.566	1.46472185985211e-07	M	GTF3C1-TARGET-GENES
3.10530420853702e-10	0.00350644790988253	1	1	1.60854758002218e-07	M	CENPT-TARGET-GENES
1.05854913169189e-09	0.00112732020677497	1	1	5.483284502164e-07	M	NFXL1-TARGET-GENES
1.07646490127568e-09	0.00123101892339444	1	1	5.57608818860803e-07	M	ZNF331-TARGET-GENES
1.40135246948343e-09	0.00187975106277613	1	1	7.25900579192418e-07	M	SIGMAR1-TARGET-GENES
1.42322108248439e-09	0.00234480426655881	1	1	7.37228520726915e-07	M	ZSCAN26-TARGET-GENES
2.28237895463388e-09	0.00276622235575386	1	1	1.18227229850035e-06	M	PSMB5-TARGET-GENES
2.33109602959519e-09	0.00147091845917235	1	1	1.20750774333031e-06	M	DPPA3-TARGET-GENES
3.57358691536852e-09	0.00121718423835132	1	1	1.8511180221609e-06	M	ZNF33A-TARGET-GENES
4.97158032330543e-09	0.00188404531172781	1	1	2.57527860747221e-06	M	ZNF37A-TARGET-GENES
7.25049391574551e-09	0.00316923838967686	1	1	3.75575584835617e-06	M	ZNF501-TARGET-GENES
9.11169060528996e-09	0.000879169792813439	1	1	4.7198557335402e-06	M	ZSCAN4-TARGET-GENES
9.97531646560697e-09	0.00283793613291478	1	1	5.16721392918441e-06	M	TFEB-TARGET-GENES
1.22973362728711e-08	0.000893154164472387	1	1	6.37002018934725e-06	M	F10-TARGET-GENES
1.5611722457633e-08	0.00120785916491373	1	1	8.08687223305388e-06	M	HMGB1-TARGET-GENES
1.69004019623546e-08	0.00132194180703682	1	1	8.7544082164997e-06	M	PRDM4-TARGET-GENES
2.02555655849952e-08	0.00259155371807696	1	1	1.04923829730275e-05	M	ZNF418-TARGET-GENES
9.43348278735765e-08	0.00100322181475215	1	1	4.88654408385126e-05	M	EBNA1BP2-TARGET-GENES
1.12464500721093e-07	0.000998327129411614	1	1	5.82566113735259e-05	M	ZNF596-TARGET-GENES
1.56746207518603e-07	0.00210567873513073	1	1	8.11945354946364e-05	M	SIX4-TARGET-GENES
2.07399714152478e-07	0.00263650440525875	1	1	0.000107433051930984	M	ZSCAN18-TARGET-GENES
4.2591819089242e-07	0.0037428502479282	1	1	0.000220625622882273	M	ZNF354B-TARGET-GENES
5.19216993163699e-07	0.00108761386149503	1	1	0.000268954402458796	M	HBZ-TARGET-GENES
5.32738055907283e-07	0.00202697112624622	1	1	0.000275958312959973	M	SVIL-TARGET-GENES
7.03031820550898e-07	0.00153257219619019	1	1	0.000364170483045365	M	NR4A2-TARGET-GENES
8.25745774071761e-07	0.00184310934885934	1	1	0.000427736310969172	M	ADCYAP1-TARGET-GENES
1.23969055455799e-06	0.0016665156063238	1	1	0.000642159707261038	M	SQSTM1-TARGET-GENES
1.50255293949215e-06	0.00178349785954784	1	1	0.000778322422656934	M	ZNF394-TARGET-GENES
1.9995869993947e-06	0.00228460006863396	1	1	0.00103578606568645	M	YBX1-TARGET-GENES
2.35229960065273e-06	0.00188415388483404	1	1	0.00121849119313811	M	CHAF1B-TARGET-GENES
2.60041207725432e-06	0.0042796135887137	1	1	0.00134701345601774	M	HJURP-TARGET-GENES
2.9863843203292e-06	0.00151462698773425	1	1	0.00154694707793053	M	HEY2-TARGET-GENES
3.82680327445436e-06	0.00151061596338574	1	1	0.00198228409616736	M	SNAPC2-TARGET-GENES
3.93295253099032e-06	0.000867437889367717	1	1	0.00203726941105299	M	ZNF558-TARGET-GENES
4.03735793879799e-06	0.00272169402074363	1	1	0.00209135141229736	M	FOXD3-TARGET-GENES
4.10078589545148e-06	0.00380096651093287	1	1	0.00212420709384387	M	EGFR-TARGET-GENES
7.1062222555569e-06	0.00119088631461278	1	1	0.00368102312837848	M	ZNF20-TARGET-GENES
9.18324951013367e-06	0.001015600326777	1	1	0.00475692324624924	M	ZNF513-TARGET-GENES
1.92426826206033e-05	0.000298736840678993	1	1	0.00996770959747249	M	IGLV5-37-TARGET-GENES
2.34935356277433e-05	0.00130545119144926	1	1	0.012169651455171	M	RAG1-TARGET-GENES
4.67568807141115e-05	0.00203891133666934	1	1	0.0242200642099098	M	HDGF-TARGET-GENES
5.3639212523605e-05	0.00209783649247591	1	1	0.0277851120872274	M	PER1-TARGET-GENES
6.61363988255847e-05	0.000672767337219937	1	1	0.0342586545916529	M	HAND1-TARGET-GENES
6.83270637011043e-05	0.00149225824441274	1	1	0.035393418997172	M	NCOA6-TARGET-GENES
0.000156610969289506	0.00135162211115541	1	1	0.0811244820919641	M	GTF2A2-TARGET-GENES
0.000190059040773393	0.00137769371564955	1	1	0.0984505831206174	M	CEBPE-TARGET-GENES
0.000201049066605011	0.00176032664759142	1	1	0.104143416501396	M	BRF2-TARGET-GENES
0.000244411350775064	0.000989375458467279	1	1	0.126605079701483	M	ZNF134-TARGET-GENES
0.000312175158559594	0.000880269546951473	1	1	0.16170673213387	M	NR0B1-TARGET-GENES
0.000341921424184191	0.00137490326572104	1	1	0.177115297727411	M	ZNF586-TARGET-GENES
0.00039514777526511	0.000777450382474593	1	1	0.204686547587327	M	SNAPC4-TARGET-GENES
0.000458929420899543	0.00103560881926684	1	1	0.237725440025963	M	ZNF436-TARGET-GENES
0.000523949015013424	0.00330995473728579	0.611	0.684	0.271405589776954	M	RARB-TARGET-GENES
0.000577110073593584	0.00102123543984189	1	1	0.298943018121476	M	ZNF768-TARGET-GENES
0.000595504904802641	0.000992119907140931	1	1	0.308471540687768	M	HOXD1-TARGET-GENES
0.000635115330353152	0.000932954639030481	1	1	0.328989741122933	M	ZNF41-TARGET-GENES
0.000650221119821088	0.00134363521020248	1	1	0.336814540067324	M	ZNF490-TARGET-GENES
0.000673961882436239	0.000854651888728131	1	1	0.349112255101972	M	PCGF1-TARGET-GENES
0.00139537804201699	0.000729681081037159	1	1	0.7228058257648	M	ZNF585B-TARGET-GENES
0.0018310298869398	0.00139395370653944	1	1	0.948473481434816	M	SIRT3-TARGET-GENES
0.0018943569127132	0.00161742463260078	1	1	0.981276880785438	M	ZNF410-TARGET-GENES
0.00205353888228927	0.000563379817862475	1	1	1	M	HMGA1-TARGET-GENES
0.00281751341508439	0.00044626222863059	1	1	1	M	ZFP37-TARGET-GENES
0.00293600104808631	0.00141941712947347	1	1	1	M	CDC73-TARGET-GENES
0.00318545322128536	0.00129589684166964	1	1	1	M	NAB2-TARGET-GENES
0.00402034729839007	0.00115066243160233	1	1	1	M	GTF2E2-TARGET-GENES
0.00451494331310379	0.000693871269051127	1	1	1	M	PAF1-TARGET-GENES
0.00566309877230085	0.000907307194808693	1	1	1	M	ZNF318-TARGET-GENES
0.00623710084145937	4.34726496243432e-05	1	1	1	M	ZNF257-TARGET-GENES
0.00630265437362594	0.000702963510656407	1	1	1	M	ZNF423-TARGET-GENES
0.00638893074499314	0.00112034032708258	1	1	1	M	ZNF362-TARGET-GENES
0.00661252618799481	0.00113020757832588	1	1	1	M	MED25-TARGET-GENES
0.00703973532656326	0.0018474492412317	1	1	1	M	ZNF507-TARGET-GENES
0.00807171688671837	9.42252956769307e-05	1	1	1	M	ZNF407-TARGET-GENES
0.00971373355193572	0.00104786281453029	1	1	1	M	RBM15-TARGET-GENES
0.00992590893573691	0.00109883625546336	1	1	1	M	ZNF213-TARGET-GENES
0	0.0187350487558082	1	1	0	D	NR1H4-TARGET-GENES
0	0.0103617078643715	1	1	0	D	ZSCAN2-TARGET-GENES
