p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
COL5A1	4.69789819155541e-14	0.5114582808866	0.4	0.77	1.40936945746662e-10	3	COL5A1
PMP22	8.20942391270772e-14	1.04199802122824	0.93	0.906	2.46282717381231e-10	3	PMP22
IGFBP71	8.68589487071737e-14	0.373899594020612	0.99	0.937	2.60576846121521e-10	3	IGFBP7
INMT	1.53238340346847e-13	1.44476097867349	0.346	0.247	4.5971502104054e-10	3	INMT
COL1A1	2.59399522828576e-13	0.570529564960046	0.832	0.779	7.78198568485727e-10	3	COL1A1
RBP1	3.04276171171488e-13	1.15606249762378	0.648	0.637	9.12828513514463e-10	3	RBP1
HGF	6.20641014361314e-13	0.311646611199874	0.594	0.773	1.86192304308394e-09	3	HGF
CLDN11	8.33063126356861e-13	2.14133641508661	0.346	0.371	2.49918937907058e-09	3	CLDN11
RIN2	9.70895622568775e-13	1.24413471963649	0.298	0.321	2.91268686770633e-09	3	RIN2
EMP3	2.16626979860404e-12	0.757359944388552	1	0.945	6.49880939581211e-09	3	EMP3
IFITM1	3.00313496756834e-12	0.575134636910355	1	0.998	9.00940490270501e-09	3	IFITM1
RGL1	3.98909069490522e-12	0.399703864750792	0.743	0.684	1.19672720847157e-08	3	RGL1
MXRA8	8.06311425232186e-12	0.735252603005676	0.997	0.996	2.41893427569656e-08	3	MXRA8
IL32	1.12794480201868e-11	0.831545394752783	0.933	0.788	3.38383440605605e-08	3	IL32
SDC4	1.41579162388211e-11	0.533835266661744	0.606	0.746	4.24737487164631e-08	3	SDC4
STAT1	1.7819499907743e-11	0.930450013483511	0.962	0.96	5.34584997232291e-08	3	STAT1
CEBPD2	1.90169584189283e-11	0.264402020138923	1	0.991	5.70508752567849e-08	3	CEBPD
NUPR1	2.72679244170168e-11	1.18099646240436	0.984	0.812	8.18037732510504e-08	3	NUPR1
SLIT2	3.35012516512304e-11	0.977482752719197	0.384	0.327	1.00503754953691e-07	3	SLIT2
SERPING1	9.30059712596098e-11	1.08729234103687	1	0.972	2.79017913778829e-07	3	SERPING1
RPL7	9.39054971449776e-11	0.607743021764921	0.917	0.976	2.81716491434933e-07	3	RPL7
DST	9.84450928925817e-11	0.278387116350559	1	0.988	2.95335278677745e-07	3	DST
LXN	1.60224267818438e-10	1.273666662585	0.321	0.19	4.80672803455314e-07	3	LXN
CYBRD1	1.6784869159515e-10	1.46105379460508	0.844	0.963	5.03546074785451e-07	3	CYBRD1
PCDH9	1.96688612735306e-10	1.15007192887525	0.657	0.686	5.90065838205918e-07	3	PCDH9
NEAT11	2.44969723761446e-10	0.727976704587806	0.902	0.942	7.34909171284339e-07	3	NEAT1
CTTN	2.51927018307915e-10	0.329652859729706	0.476	0.639	7.55781054923745e-07	3	CTTN
CCND2	2.80194025571797e-10	0.457237942857523	0.997	0.984	8.40582076715392e-07	3	CCND2
BNIP3L	5.72613694574017e-10	0.655559165787206	1	0.979	1.71784108372205e-06	3	BNIP3L
GNG11	9.97965196195342e-10	1.08858306855657	0.908	0.704	2.99389558858603e-06	3	GNG11
POSTN	1.05914710123562e-09	0.392652365774129	0.825	0.86	3.17744130370686e-06	3	POSTN
TGM2	1.28258496139972e-09	1.01439607814211	0.911	0.98	3.84775488419917e-06	3	TGM2
LY6E	1.59009788575979e-09	1.11701404558084	0.695	0.641	4.77029365727938e-06	3	LY6E
GGT5	2.56598372469643e-09	0.431914205361796	0.568	0.982	7.69795117408928e-06	3	GGT5
TGFBR2	2.98585397340777e-09	1.00856283855837	0.997	0.983	8.95756192022332e-06	3	TGFBR2
FMOD	3.10523056825606e-09	0.540430770448479	0.994	0.986	9.31569170476818e-06	3	FMOD
CD631	4.07401474974846e-09	0.37306420903057	0.883	0.958	1.22220442492454e-05	3	CD63
INHBA	4.27696810935934e-09	1.70400287309708	0.743	0.902	1.2830904328078e-05	3	INHBA
RPL29	4.94925054724251e-09	0.555567896907091	0.921	0.982	1.48477516417275e-05	3	RPL29
DUSP1	5.11291439966234e-09	1.14363551740342	1	0.979	1.5338743198987e-05	3	DUSP1
LGALS3BP	6.10440006955109e-09	0.890056416470097	1	0.989	1.83132002086533e-05	3	LGALS3BP
PTGDS	6.79712242167048e-09	1.65767836350871	0.387	0.194	2.03913672650114e-05	3	PTGDS
RPL5	9.54658422465509e-09	0.592537501373585	0.857	0.971	2.86397526739653e-05	3	RPL5
CACNA2D1	1.01203968512493e-08	0.286038375037198	0.971	0.96	3.0361190553748e-05	3	CACNA2D1
NDN	1.1188267488191e-08	0.60668857601929	0.997	0.883	3.3564802464573e-05	3	NDN
ANXA4	1.14849673058211e-08	0.303153330464246	0.911	0.929	3.44549019174634e-05	3	ANXA4
ALDH1A1	1.15224872270009e-08	0.292690999532407	0.838	0.669	3.45674616810027e-05	3	ALDH1A1
COL16A1	2.31039366526489e-08	0.449097350438076	0.597	0.815	6.93118099579467e-05	3	COL16A1
GYPC	2.53133659746571e-08	0.850276457143863	0.997	0.984	7.59400979239714e-05	3	GYPC
LRP1	3.17293965513329e-08	0.817532739952322	0.984	0.978	9.51881896539987e-05	3	LRP1
SNHG8	4.94436046360485e-08	0.316154033018359	0.708	0.905	0.000148330813908146	3	SNHG8
UNC5B	5.77741616333707e-08	0.35291880277284	0.463	0.828	0.000173322484900112	3	UNC5B
LMCD1	7.4390039568972e-08	0.549072518468161	1	0.969	0.000223170118706916	3	LMCD1
THBS2	8.72406894160454e-08	0.95973739336416	0.667	0.858	0.000261722068248136	3	THBS2
EMP1	8.99713494000194e-08	0.349334483919514	0.994	0.842	0.000269914048200058	3	EMP1
PABPC4	9.58745862193127e-08	0.393064949086357	0.971	0.922	0.000287623758657938	3	PABPC4
IER21	9.68049337102347e-08	1.04707787113726	1	0.877	0.000290414801130704	3	IER2
COL1A2	9.85457310115418e-08	0.694376501561334	0.771	0.863	0.000295637193034625	3	COL1A2
EPB41L2	1.71724115321826e-07	0.290613668485436	0.524	0.72	0.000515172345965477	3	EPB41L2
SPATS2L	1.85048580361182e-07	1.3039771250358	0.651	0.68	0.000555145741083547	3	SPATS2L
S100A10	4.09413268758072e-07	0.451087776175388	0.413	0.496	0.00122823980627422	3	S100A10
DPEP1	4.38737735712328e-07	0.397588234266788	0.597	0.248	0.00131621320713699	3	DPEP1
IFI44L	5.53069994060977e-07	1.17096939393542	0.394	0.213	0.00165920998218293	3	IFI44L
CDH11	5.71106557783078e-07	0.920241381243665	0.978	0.985	0.00171331967334923	3	CDH11
CYP3A5	7.97457289180315e-07	0.385265841898381	0.232	0.281	0.00239237186754095	3	CYP3A5
NDUFA42	9.64001838991467e-07	0.489918919122425	0.917	0.796	0.0028920055169744	3	NDUFA4
SRM	1.29656796110055e-06	0.528256851794653	0.74	0.502	0.00388970388330164	3	SRM
GOLIM41	1.46262604127165e-06	1.0736519581646	0.571	0.813	0.00438787812381495	3	GOLIM4
SPCS3	1.51552133804965e-06	0.647225524827051	0.994	0.974	0.00454656401414896	3	SPCS3
FN1	1.55354229048091e-06	0.527289344897145	0.765	0.737	0.00466062687144272	3	FN1
PFN2	1.728999088948e-06	0.497045194039957	0.6	0.731	0.00518699726684399	3	PFN2
ANXA1	2.21686545107403e-06	0.557443388583429	0.997	0.86	0.00665059635322208	3	ANXA1
RPS211	2.24008392037224e-06	0.366999699692266	0.819	0.935	0.00672025176111671	3	RPS21
CYB5D2	2.43259148818346e-06	0.268516584534896	0.746	0.542	0.00729777446455037	3	CYB5D2
ABCA6	2.5310346139817e-06	1.31783146827094	0.67	0.757	0.00759310384194509	3	ABCA6
GAS6	2.71771763006753e-06	1.45326284946958	0.997	0.98	0.00815315289020259	3	GAS6
C2	3.18123980211523e-06	0.331243112887172	0.721	0.645	0.0095437194063457	3	C2
PAPSS2	3.60979919126265e-06	0.43744308350378	0.994	0.987	0.010829397573788	3	PAPSS2
ABCA1	4.35291499506856e-06	0.555540076055199	0.994	0.983	0.0130587449852057	3	ABCA1
HSPG2	4.73019281342672e-06	0.813427681264588	0.775	0.7	0.0141905784402802	3	HSPG2
CHCHD2	4.84961010307364e-06	0.25944444397969	1	0.951	0.0145488303092209	3	CHCHD2
CHPF	5.61509793176729e-06	0.381483587871568	0.67	0.964	0.0168452937953019	3	CHPF
ITGA2	6.53718547641893e-06	0.407051665922712	0.416	0.45	0.0196115564292568	3	ITGA2
SPCS2	6.84809812205591e-06	0.274126104849176	0.616	0.916	0.0205442943661677	3	SPCS2
OLFML3	9.83321691376744e-06	1.58411726029232	0.6	0.772	0.0294996507413023	3	OLFML3
EBPL	1.06355968392199e-05	0.429956833237576	0.994	0.985	0.0319067905176596	3	EBPL
FCGRT	1.0843218338973e-05	0.574891269146393	1	0.967	0.0325296550169191	3	FCGRT
XIST	1.11826639055692e-05	1.18669204760928	0.273	0.356	0.0335479917167077	3	XIST
INSIG1	1.43161008488738e-05	0.360539760583409	0.997	0.978	0.0429483025466215	3	INSIG1
SPHK1	1.44326291274783e-05	0.377956919553333	0.924	0.972	0.0432978873824349	3	SPHK1
CDC42EP5	1.56166505262566e-05	0.298257659629799	0.692	0.941	0.0468499515787698	3	CDC42EP5
VCAN	1.75390427316146e-05	1.15500862182445	0.606	0.577	0.0526171281948439	3	VCAN
MANF	2.23485691191454e-05	0.320372529979737	0.981	0.988	0.0670457073574362	3	MANF
HEG1	3.98922525896957e-05	0.400908263671693	0.994	0.923	0.119676757769087	3	HEG1
SNHG7	4.17158736617434e-05	0.608050714502694	0.997	0.995	0.12514762098523	3	SNHG7
RPL27A	4.42173515131921e-05	0.275911222608431	0.952	0.984	0.132652054539576	3	RPL27A
BRI3	7.51611780451566e-05	0.607970966983959	0.997	0.834	0.22548353413547	3	BRI3
SQSTM1	8.59048954130635e-05	0.917908164618918	0.997	0.994	0.25771468623919	3	SQSTM1
MDFI	8.60219473388188e-05	0.445594443271423	0.441	0.231	0.258065842016456	3	MDFI
SOD2	9.91073928909636e-05	0.26148019305972	0.984	0.969	0.297322178672891	3	SOD2
COL5A21	0.000124062449416971	0.548423114220094	0.727	0.963	0.372187348250912	3	COL5A2
F2R	0.00014506946565486	0.959059790358322	0.53	0.882	0.43520839696458	3	F2R
CFH	0.000166863390635198	0.49433938802366	0.479	0.84	0.500590171905593	3	CFH
CREG1	0.000169058813163285	0.468756152945476	0.822	0.973	0.507176439489854	3	CREG1
PBX1	0.000172823703048129	0.888038797780295	0.749	0.733	0.518471109144386	3	PBX1
MEST	0.00017643303465236	1.23997363533132	0.432	0.229	0.52929910395708	3	MEST
IGFBP51	0.000207867284257239	1.05856137313249	0.968	0.757	0.623601852771718	3	IGFBP5
IFI271	0.000227911055777275	1.07195582238086	0.486	0.536	0.683733167331826	3	IFI27
RHOBTB3	0.000234500105240374	0.390906490284393	1	0.961	0.703500315721122	3	RHOBTB3
S100A111	0.000266083045530484	0.387184617779533	0.749	0.864	0.798249136591453	3	S100A11
NNMT	0.000271255084880366	0.802652907632303	0.848	0.926	0.813765254641097	3	NNMT
FBLN5	0.000305557394580457	1.09697349471161	0.81	0.961	0.916672183741372	3	FBLN5
SSPN	0.000338801365503776	0.359203329857101	0.819	0.973	1	3	SSPN
CDH61	0.000461467142978074	0.262287136331645	0.571	0.63	1	3	CDH6
IFI6	0.000479993485888126	1.69945264489636	0.571	0.549	1	3	IFI6
VAMP5	0.000550298735600051	0.765553825534366	0.794	0.765	1	3	VAMP5
FHL2	0.000575905568622063	1.19248195574798	0.787	0.955	1	3	FHL2
CTSB	0.000775685585418991	0.534454844391428	0.997	0.989	1	3	CTSB
DCBLD2	0.000795665357506254	0.419369731228441	0.997	0.97	1	3	DCBLD2
LAP3	0.000802339966266358	0.411195502035788	0.997	0.985	1	3	LAP3
MPST	0.000922488586221059	0.662706559174526	0.949	0.974	1	3	MPST
DUSP6	0.00101196571161673	0.405202302907509	0.53	0.225	1	3	DUSP6
BICC1	0.00106315095213844	1.42408537657506	0.451	0.207	1	3	BICC1
CFI	0.00127957787387674	0.39795488230227	0.81	0.773	1	3	CFI
MEG3	0.00141991906971132	0.587363845465338	0.6	0.329	1	3	MEG3
DNASE2	0.00163885052550631	0.254086743614673	0.883	0.976	1	3	DNASE2
ATP6V1F	0.00173545208068259	0.35741727902207	0.99	0.687	1	3	ATP6V1F
SRPRB	0.00207992063701756	0.382045615487358	0.705	0.765	1	3	SRPRB
DKK31	0.00269108566577	0.340855536162951	0.937	0.983	1	3	DKK3
CLEC11A	0.00302621304685138	0.742654651945552	0.705	0.611	1	3	CLEC11A
G0S2	0.00320970794346684	0.653505317115129	0.47	0.615	1	3	G0S2
PROCR	0.0032317139163425	0.388788892609282	0.638	0.896	1	3	PROCR
SYNPO21	0.00329961999380007	0.337833386314015	0.851	0.893	1	3	SYNPO2
RPL36A	0.00339252217996546	0.370942100043626	0.79	0.793	1	3	RPL36A
CCL2	0.00362584644118253	0.532458700328344	0.521	0.793	1	3	CCL2
THBS11	0.00383487045285126	0.889828390198719	0.841	0.99	1	3	THBS1
PLSCR1	0.00420993509467118	0.621600092294102	0.952	0.98	1	3	PLSCR1
TNFRSF21	0.00461799208923715	0.575148906889738	0.917	0.881	1	3	TNFRSF21
RAMP1	0.00498647596901655	1.35940351030133	0.508	0.783	1	3	RAMP1
EIF3E	0.00714025525953651	0.568868836643357	0.73	0.879	1	3	EIF3E
MARCKS1	0.00810635854655885	0.543115368497992	0.521	0.671	1	3	MARCKS
HMGB1	0.00829433139341074	0.325625324080663	0.863	0.939	1	3	HMGB1
THY11	1.32844633629299e-73	1.41332488037628	0.983	0.634	3.98533900887898e-70	4	THY1
ARHGDIB1	2.6191784587364e-68	1.17676072281377	0.983	0.599	7.8575353762092e-65	4	ARHGDIB
CD361	3.00169988451769e-65	1.65695421008081	0.883	0.399	9.00509965355306e-62	4	CD36
PLXDC11	7.6156800064607e-64	1.04714764731102	1	0.942	2.28470400193821e-60	4	PLXDC1
FAM162B1	8.84901543901797e-62	1.09286165885243	1	0.981	2.65470463170539e-58	4	FAM162B
PAMR1	6.33230429961451e-61	0.692310058010173	0.88	0.538	1.89969128988435e-57	4	PAMR1
HIGD1B1	5.24528336791311e-59	0.998942890332878	0.966	0.557	1.57358501037393e-55	4	HIGD1B
FABP51	8.90033224180932e-57	1.33982505299239	0.928	0.716	2.6700996725428e-53	4	FABP5
KCNJ81	4.3305185941728e-55	1.0998143343873	0.997	0.964	1.29915557825184e-51	4	KCNJ8
SPARC1	1.116026388102e-54	0.853318936656702	1	0.915	3.34807916430601e-51	4	SPARC
ADAMTS12	1.57673205874355e-54	0.47230259865589	0.99	0.838	4.73019617623065e-51	4	ADAMTS12
COL4A11	2.61282924778557e-53	1.02346054888004	0.942	0.687	7.83848774335671e-50	4	COL4A1
NES1	3.03140025927342e-51	0.738755160681862	0.993	0.886	9.09420077782026e-48	4	NES
ADAP21	2.97504075754496e-49	0.623194704755933	0.993	0.979	8.92512227263488e-46	4	ADAP2
NDUFA4L21	7.20086520371583e-49	0.898220410583188	0.976	0.749	2.16025956111475e-45	4	NDUFA4L2
EGFLAM1	1.05650281127069e-48	0.548252774552323	0.99	0.975	3.16950843381207e-45	4	EGFLAM
CPM1	1.34872740634836e-43	0.652643740818656	0.99	0.96	4.04618221904507e-40	4	CPM
UACA1	2.18981037083902e-43	0.957235482591358	0.993	0.848	6.56943111251706e-40	4	UACA
C20orf271	2.79164336102915e-43	0.805165923276387	0.983	0.873	8.37493008308745e-40	4	C20orf27
HTATIP2	2.21206212272099e-42	0.250538440326333	0.993	0.916	6.63618636816298e-39	4	HTATIP2
GJC11	1.88754217474388e-40	0.660999583122208	0.993	0.972	5.66262652423164e-37	4	GJC1
ICAM2	3.87189646263713e-39	0.339197691609026	0.969	0.803	1.16156893879114e-35	4	ICAM2
GUCY1A21	2.25565344618896e-38	0.692551086909643	0.887	0.662	6.7669603385669e-35	4	GUCY1A2
CHN11	2.84976517234383e-38	0.466990542980623	0.966	0.877	8.5492955170315e-35	4	CHN1
COX4I21	5.68869559424743e-37	0.806534237055113	0.955	0.806	1.70660867827423e-33	4	COX4I2
CYGB2	7.70792794481895e-37	1.18204015450348	0.99	0.984	2.31237838344569e-33	4	CYGB
SEC14L1	1.75858674066471e-36	0.282905926382008	0.99	0.985	5.27576022199414e-33	4	SEC14L1
MARCKSL11	1.29261695821684e-35	0.806381183555539	0.966	0.916	3.87785087465051e-32	4	MARCKSL1
COL4A21	7.14759040573635e-35	0.701777786707989	0.969	0.845	2.1442771217209e-31	4	COL4A2
FOXS11	1.14649110819044e-34	0.70236954591977	0.979	0.694	3.43947332457133e-31	4	FOXS1
GJA41	1.89469533033285e-34	0.638997271408142	0.993	0.967	5.68408599099855e-31	4	GJA4
OLFML2B	3.01489075273116e-34	0.895839318737201	0.997	0.986	9.04467225819347e-31	4	OLFML2B
ITGA11	3.16044873098958e-34	0.699370015113917	0.973	0.824	9.48134619296874e-31	4	ITGA1
CSPG43	3.20824965451676e-34	0.407724828182905	0.921	0.751	9.62474896355027e-31	4	CSPG4
PLXND1	3.35994449229784e-34	0.283592347281676	0.99	0.782	1.00798334768935e-30	4	PLXND1
ITM2C1	6.63483009097108e-34	0.729896079308792	1	0.988	1.99044902729132e-30	4	ITM2C
RGS51	6.93537006047538e-34	0.76454006564378	0.997	0.768	2.08061101814261e-30	4	RGS5
APOA21	9.07069209004327e-34	0.338303458464616	0.77	0.341	2.72120762701298e-30	4	APOA2
ESAM2	6.24258792179034e-33	0.560379230021297	0.997	0.884	1.8727763765371e-29	4	ESAM
SNHG18	4.67706130769726e-32	0.310969258875395	1	0.976	1.40311839230918e-28	4	SNHG18
CCDC102B1	5.74067057295405e-32	0.701098834571555	0.962	0.772	1.72220117188622e-28	4	CCDC102B
CD2481	1.48885740148243e-31	0.726970302601487	0.993	0.989	4.46657220444728e-28	4	CD248
TRPC61	1.53312705512932e-31	0.280224700470727	0.993	0.953	4.59938116538795e-28	4	TRPC6
TMEM2042	3.16491808478499e-31	0.281317829359142	0.997	0.981	9.49475425435498e-28	4	TMEM204
GMFG1	1.11136064771704e-30	0.652540758481795	0.921	0.82	3.33408194315113e-27	4	GMFG
NID2	1.29048741562932e-30	0.60513339515373	0.986	0.987	3.87146224688796e-27	4	NID2
HYAL2	2.12586155291331e-30	0.296765729046187	0.969	0.83	6.37758465873993e-27	4	HYAL2
COL6A2	4.72861149221477e-30	0.517532929542896	0.99	0.932	1.41858344766443e-26	4	COL6A2
NID11	8.64293895059543e-30	0.784265554500565	0.993	0.956	2.59288168517863e-26	4	NID1
TUBA1B1	1.71812929439225e-29	0.933670640948497	0.973	0.849	5.15438788317676e-26	4	TUBA1B
FXYD6	1.37218081415301e-28	0.800734508418067	0.993	0.942	4.11654244245902e-25	4	FXYD6
CCR101	1.5037885798606e-28	0.709446478273577	0.983	0.915	4.51136573958181e-25	4	CCR10
DCBLD21	9.54677263230583e-28	0.350935451494153	0.993	0.97	2.86403178969175e-24	4	DCBLD2
CDC42EP1	1.2219351954864e-27	0.395243027111309	0.993	0.93	3.6658055864592e-24	4	CDC42EP1
PRRX1	1.56585041500587e-27	0.602417438546357	0.99	0.945	4.6975512450176e-24	4	PRRX1
DBN1	2.4011500623615e-27	0.294348175575514	0.973	0.902	7.2034501870845e-24	4	DBN1
TAGLN21	2.42752990532102e-27	0.565276378903494	0.979	0.967	7.28258971596307e-24	4	TAGLN2
IFITM11	3.18771373438842e-27	0.341973522105166	1	0.998	9.56314120316527e-24	4	IFITM1
KLHDC8B	4.39491269053224e-27	0.362761880868521	0.945	0.737	1.31847380715967e-23	4	KLHDC8B
ECM2	4.8024896383346e-27	0.603193244028189	0.966	0.858	1.44074689150038e-23	4	ECM2
ETS11	7.20980813580082e-27	0.3332397360616	0.997	0.978	2.16294244074025e-23	4	ETS1
LMAN1	1.79412292287831e-26	0.317789798508048	0.997	0.993	5.38236876863492e-23	4	LMAN1
ASAH1	7.91642815568024e-26	0.615066702034587	1	0.988	2.37492844670407e-22	4	ASAH1
TUSC31	2.6953047686538e-25	0.360604053173609	0.997	0.987	8.0859143059614e-22	4	TUSC3
TGFB1I12	2.91033726117748e-25	0.564359431736471	0.997	0.997	8.73101178353244e-22	4	TGFB1I1
AP2S11	4.87585084525082e-25	0.590840736651245	1	0.924	1.46275525357525e-21	4	AP2S1
IGFBP21	1.00701806484211e-24	0.845255138723547	0.921	0.743	3.02105419452634e-21	4	IGFBP2
MYL4	1.29483915509027e-24	0.285365611335946	0.797	0.526	3.88451746527081e-21	4	MYL4
FABP41	1.91842201946641e-24	1.10216991072181	0.746	0.597	5.75526605839922e-21	4	FABP4
COTL11	1.99363299795401e-24	0.334739587303116	0.99	0.901	5.98089899386204e-21	4	COTL1
CCND11	2.17162668775812e-24	0.550786314111549	0.914	0.611	6.51488006327435e-21	4	CCND1
CPE1	2.98681693813164e-24	0.472030280541946	0.955	0.716	8.96045081439493e-21	4	CPE
TUBB61	4.94226599949043e-24	0.442292289171477	0.986	0.985	1.48267979984713e-20	4	TUBB6
RRAS	9.14938642551116e-24	0.280985341410842	0.962	0.727	2.74481592765335e-20	4	RRAS
EHD22	1.02703461857047e-23	0.44880014970064	1	0.993	3.08110385571142e-20	4	EHD2
MMP111	1.13479249884051e-23	0.3721483122577	0.89	0.777	3.40437749652154e-20	4	MMP11
ANGPT21	1.58822552913776e-23	0.338429258631141	0.952	0.763	4.76467658741329e-20	4	ANGPT2
ALB1	1.64439934236329e-23	0.324450868269801	0.708	0.378	4.93319802708988e-20	4	ALB
LOXL2	1.67488657223776e-23	0.669999199509222	0.976	0.983	5.02465971671328e-20	4	LOXL2
TFPI	1.90293137551661e-23	0.481930728601968	0.969	0.88	5.70879412654982e-20	4	TFPI
COBLL11	2.19298474159588e-23	0.301779888378788	0.993	0.99	6.57895422478765e-20	4	COBLL1
COL5A31	3.39394105060547e-23	0.398955367138801	0.911	0.952	1.01818231518164e-19	4	COL5A3
ECM1	4.5495654896788e-23	0.493113701289013	0.979	0.933	1.36486964690364e-19	4	ECM1
COL6A31	5.74217072881364e-23	0.256824157623113	0.959	0.809	1.72265121864409e-19	4	COL6A3
KCNE4	1.48329750754973e-22	0.251382942023596	0.99	0.909	4.44989252264919e-19	4	KCNE4
P2RY14	1.64989852880034e-22	0.363759575848239	0.983	0.961	4.94969558640102e-19	4	P2RY14
FERMT2	1.74299540760007e-22	0.518524272510228	0.997	0.989	5.2289862228002e-19	4	FERMT2
TYMS	1.80416360153902e-22	0.517605750813794	0.976	0.855	5.41249080461705e-19	4	TYMS
DLC1	2.12828087892958e-22	0.578429570826824	0.952	0.929	6.38484263678875e-19	4	DLC1
RAB31	2.20034191126765e-22	0.43337522564533	0.997	0.983	6.60102573380295e-19	4	RAB31
LGALS11	2.38768343688225e-22	0.405886569187334	1	0.976	7.16305031064674e-19	4	LGALS1
ARHGAP291	8.58950868613001e-22	0.619352809290798	0.973	0.93	2.576852605839e-18	4	ARHGAP29
KRT8	9.03027780652981e-22	0.298688050296492	0.756	0.46	2.70908334195894e-18	4	KRT8
NOSTRIN	9.40831657560261e-22	0.275286915572566	0.976	0.946	2.82249497268078e-18	4	NOSTRIN
NRP1	1.27557407090546e-21	0.462139344239336	1	0.885	3.82672221271637e-18	4	NRP1
H1F0	2.48283041274655e-21	0.277542253478944	0.997	0.993	7.44849123823966e-18	4	H1F0
LDHB1	2.55888863424051e-21	0.502909167246526	1	0.998	7.67666590272152e-18	4	LDHB
RERG1	2.63881420422468e-21	0.314661486058655	0.986	0.979	7.91644261267403e-18	4	RERG
ENPEP1	3.8532927033504e-21	0.348853620145066	0.966	0.763	1.15598781100512e-17	4	ENPEP
EFEMP2	4.21668498268712e-21	0.431094292428762	0.99	0.964	1.26500549480614e-17	4	EFEMP2
TPM41	8.15363109960057e-21	0.402815326572097	0.993	0.993	2.44608932988017e-17	4	TPM4
FAM13C1	1.90383421536112e-20	0.394268806618578	0.997	0.975	5.71150264608336e-17	4	FAM13C
LPL1	2.85268048848807e-20	0.797356800292103	0.818	0.777	8.55804146546421e-17	4	LPL
TESC1	2.97680458876655e-20	0.594611161660532	0.907	0.923	8.93041376629964e-17	4	TESC
CAMK1	3.13814608747961e-20	0.47275577478609	0.99	0.959	9.41443826243883e-17	4	CAMK1
TLE12	4.49894008857804e-20	0.259742717812602	0.997	0.971	1.34968202657341e-16	4	TLE1
SEMA5B1	5.1484464259618e-20	0.277939963904027	0.986	0.974	1.54453392778854e-16	4	SEMA5B
PON21	5.15966108257719e-20	0.299176734796479	0.99	0.905	1.54789832477316e-16	4	PON2
TMSB101	8.12490882963163e-20	0.42599242692318	1	0.964	2.43747264888949e-16	4	TMSB10
ABCC9	8.12825986905891e-20	0.707066468512818	0.79	0.736	2.43847796071767e-16	4	ABCC9
CKS2	9.20444436947396e-20	0.441181884093454	0.993	0.988	2.76133331084219e-16	4	CKS2
S1PR31	1.11369369239792e-19	0.454175647011507	0.993	0.941	3.34108107719375e-16	4	S1PR3
TALDO1	1.26592215173295e-19	0.2813324120117	0.993	0.993	3.79776645519884e-16	4	TALDO1
VASN	1.75422311428748e-19	0.586242872426573	0.993	0.977	5.26266934286244e-16	4	VASN
PDLIM11	3.36234017454176e-19	0.494568739319575	1	0.993	1.00870205236253e-15	4	PDLIM1
CDK4	7.42211357519415e-19	0.368817503475143	1	0.977	2.22663407255825e-15	4	CDK4
EPS81	1.5582076380162e-18	0.427373199472486	1	0.962	4.6746229140486e-15	4	EPS8
HIST1H1C1	3.8876120128096e-18	0.278871282963665	0.986	0.964	1.16628360384288e-14	4	HIST1H1C
PMP221	5.34924594475088e-18	0.253279361629463	0.986	0.901	1.60477378342526e-14	4	PMP22
RAB34	6.82191208583551e-18	0.254764830474313	0.993	0.972	2.04657362575065e-14	4	RAB34
LAMA41	1.05123382627178e-17	0.461674278691837	1	0.992	3.15370147881533e-14	4	LAMA4
HNMT	1.25856817337045e-17	0.288275566439805	0.852	0.699	3.77570452011134e-14	4	HNMT
KRT181	3.65605336470381e-17	0.543446949193772	0.897	0.707	1.09681600941114e-13	4	KRT18
YWHAH1	3.70982779982136e-17	0.36883902604793	1	0.961	1.11294833994641e-13	4	YWHAH
CD632	6.09164778326431e-17	0.3020234608095	0.997	0.946	1.82749433497929e-13	4	CD63
COL5A22	6.38831261852147e-17	0.298656432563704	1	0.933	1.91649378555644e-13	4	COL5A2
FDPS	1.2515407383632e-16	0.353391435128375	0.99	0.984	3.75462221508959e-13	4	FDPS
CLEC11A1	2.00990897268598e-16	0.302718346128305	0.842	0.598	6.02972691805795e-13	4	CLEC11A
THBS4	2.28455824860761e-16	1.81164869336126	0.787	0.792	6.85367474582282e-13	4	THBS4
PSMB51	3.54778358701358e-16	0.3261303968919	1	0.953	1.06433507610407e-12	4	PSMB5
C1orf541	4.58993691199165e-16	0.368109562973833	0.838	0.593	1.37698107359749e-12	4	C1orf54
PPIC	4.74524059047727e-16	0.479467262046892	0.921	0.824	1.42357217714318e-12	4	PPIC
RHOBTB31	4.81794511068534e-16	0.303384021977041	1	0.961	1.4453835332056e-12	4	RHOBTB3
PPARG1	6.30703259606126e-16	0.549732335110202	0.718	0.539	1.89210977881838e-12	4	PPARG
HP1	7.7273631225864e-16	0.535614333862943	0.402	0.222	2.31820893677592e-12	4	HP
GAMT1	9.54745381053316e-16	0.276947186977117	0.99	0.949	2.86423614315995e-12	4	GAMT
OAF1	2.64943945528543e-15	0.539840710710554	0.955	0.901	7.9483183658563e-12	4	OAF
IMPA21	4.58056822345167e-15	0.386056014425213	0.955	0.913	1.3741704670355e-11	4	IMPA2
CHCHD102	5.91122527374115e-15	0.334086219074655	0.993	0.909	1.77336758212234e-11	4	CHCHD10
PRSS231	7.82862117405246e-15	0.469507458237955	0.962	0.858	2.34858635221574e-11	4	PRSS23
